Year,Month,10u,10v,2d,2t,evabs,evaow,evatc,evavt,albedo,lshf,lai_hv,lai_lv,pev,ro,src,skt,es,stl1,stl2,stl3,stl4,ssro,slhf,ssr,str,sp,sro,sshf,ssrd,strd,e,tp,swvl1,swvl2,swvl3,swvl4,Transformed_Latitude,Transformed_Longitude,Month_Year,lat_lon,Month_Year_lat_lon
2023,7,-0.612612,0.893553,288.422,294.941,-0.000916834,-0.000403233,-0.000163118,-1.8714e-05,0.178415,0.650001,5.05518,1.60291,-0.00550136,1.01849e-05,3.72082e-05,295.829,0.0,296.37,296.401,296.585,297.52,7.76723e-06,-3755950,8859600,-2494200,94942.9,2.41771e-06,-2026680,10783300,16895200,-0.0015019,0.000443561,0.164215,0.218033,0.291351,0.26152,-8.55471,68.22459,7_2023,-8.55471_68.22459,7_2023_-8.55471_68.22459
2023,8,-0.943215,0.511159,289.062,295.688,-0.000704576,-0.000392152,-0.000211255,-1.92919e-05,0.177492,0.650001,4.99731,1.45447,-0.00578438,9.49204e-06,4.12315e-05,296.969,0.0,297.445,297.343,297.162,297.243,6.61612e-06,-3319250,9169120,-2394140,94848.2,2.87592e-06,-2807250,11147600,17305700,-0.00132727,0.000629785,0.153564,0.181656,0.252136,0.25827,-8.55471,68.22459,8_2023,-8.55471_68.22459,8_2023_-8.55471_68.22459
2023,9,-1.31271,0.0601225,289.391,297.184,-0.00061563,-0.000244796,-0.000136744,-2.03624e-05,0.178378,0.650001,4.96252,1.36572,-0.00697368,6.70552e-06,2.04742e-05,299.27,0.0,299.721,299.372,298.534,297.504,5.32344e-06,-2544640,9901930,-2633610,94634.7,1.38208e-06,-3880400,12051800,17684900,-0.00101753,0.000387502,0.118759,0.159851,0.222488,0.253738,-8.55471,68.22459,9_2023,-8.55471_68.22459,9_2023_-8.55471_68.22459
2023,10,-1.46526,-0.337046,290.792,298.11,-0.000636528,-0.00050666,-0.000250495,-2.34963e-05,0.179137,0.650001,4.96362,1.36853,-0.00741342,9.15676e-06,4.97848e-05,299.998,0.0,300.526,300.268,299.535,298.154,4.11645e-06,-3544080,11179000,-2604700,94503.6,5.04404e-06,-4213380,13618800,17966500,-0.00141718,0.00119593,0.166183,0.154922,0.199692,0.248383,-8.55471,68.22459,10_2023,-8.55471_68.22459,10_2023_-8.55471_68.22459
2023,11,-0.751252,-0.0357971,293.521,296.735,-0.000980017,-0.000565597,-0.000686148,-1.80677e-05,0.178626,0.650009,4.99976,1.46094,-0.00439689,0.000242144,0.000195503,297.53,0.0,298.179,298.253,298.554,298.573,3.42168e-06,-5626370,9079810,-1446510,94423.2,0.000238722,-1580120,11054400,18542900,-0.00224983,0.00374526,0.367554,0.344269,0.226181,0.244766,-8.55471,68.22459,11_2023,-8.55471_68.22459,11_2023_-8.55471_68.22459
2023,12,-1.12247,-0.655191,294.28,298.182,-0.00145345,-0.000760529,-0.000467407,-2.39746e-05,0.179086,0.650001,5.05627,1.6051,-0.00550698,0.000294074,0.000120223,299.079,0.0,299.641,299.477,299.055,298.616,9.98564e-06,-6765560,11051000,-1688410,94335.5,0.000284087,-2005470,13461700,18700300,-0.00270536,0.00260611,0.319626,0.332565,0.314194,0.24527,-8.55471,68.22459,12_2023,-8.55471_68.22459,12_2023_-8.55471_68.22459
2019,1,-1.27247,-0.640814,293.906,298.425,-0.00207393,-0.00136815,-0.000775309,0.0,0.19086,0.792107,4.60315,1.67761,-0.0129319,0.000205409,0.000113264,298.952,0.0,299.459,299.379,299.16,298.695,5.85988e-06,-10546800,16763900,-3269510,94843.6,0.000199553,-2885820,20718000,35778700,-0.00421739,0.00486776,0.306015,0.296524,0.205139,0.243423,-8.48803,68.30044,1_2019,-8.48803_68.30044,1_2019_-8.48803_68.30044
2019,2,-1.77282,-0.660113,293.148,299.256,-0.00155223,-0.00116836,-0.000541372,0.0,0.190928,0.705513,4.6449,1.7085,-0.0170091,1.47e-05,5.71012e-05,300.302,0.0,300.761,300.505,299.834,298.982,5.02169e-06,-8157520,18081200,-4069740,94833.6,9.67085e-06,-5693830,22348300,35635000,-0.00326196,0.00205281,0.178818,0.206741,0.213623,0.24028,-8.48803,68.30044,2_2019,-8.48803_68.30044,2_2019_-8.48803_68.30044
2019,3,-1.12697,-0.451401,293.607,299.077,-0.00173713,-0.00112008,-0.000604441,0.0,0.188238,0.698029,4.66528,1.72546,-0.0152706,8.67546e-05,0.000102907,300.108,0.0,300.727,300.638,300.337,299.451,4.20213e-06,-8656880,18061200,-4080150,94814.8,8.25524e-05,-5289500,22253300,35534300,-0.00346164,0.00401565,0.233505,0.228683,0.198151,0.236725,-8.48803,68.30044,3_2019,-8.48803_68.30044,3_2019_-8.48803_68.30044
2019,4,-0.369399,0.233069,294.528,297.445,-0.00161177,-0.00090971,-0.00112839,0.0,0.176137,0.665794,4.72449,1.77136,-0.00874735,0.000169322,0.000196829,297.944,2.32831e-10,298.621,298.773,299.246,299.617,3.68804e-06,-9127580,13939300,-2820150,94902.3,0.000165626,-2134110,16917500,35721100,-0.00364986,0.00620956,0.363968,0.346649,0.22731,0.234177,-8.48803,68.30044,4_2019,-8.48803_68.30044,4_2019_-8.48803_68.30044
2019,5,-0.392417,0.350559,293.288,295.558,-0.00125462,-0.000590953,-0.00100602,0.0,0.177599,0.654144,4.74438,1.78845,-0.00588641,0.000394762,0.000234708,295.855,0.0,296.527,296.796,297.627,299.092,4.50388e-06,-7131260,10389500,-2362220,95117.6,0.000390261,-1161000,12634400,35116500,-0.00285159,0.00542047,0.388351,0.388138,0.336563,0.237549,-8.48803,68.30044,5_2019,-8.48803_68.30044,5_2019_-8.48803_68.30044
2019,6,-0.131623,0.808045,289.296,294.989,-0.00194472,-0.000909788,-0.000173387,0.0,0.180178,0.648994,4.63867,1.70386,-0.0119758,1.03489e-05,2.64198e-05,295.132,0.0,295.774,295.993,296.647,298.149,6.95884e-06,-7572160,14729200,-4920350,95274.9,3.39746e-06,-2400180,17965700,32078000,-0.00302789,0.000496501,0.207031,0.262039,0.319962,0.246277,-8.48803,68.30044,6_2019,-8.48803_68.30044,6_2019_-8.48803_68.30044
2019,7,-0.632178,0.683436,288.208,295.363,-0.00124383,-0.000500085,-0.000158718,0.0,0.185968,0.649704,4.46924,1.56897,-0.0141128,8.9556e-06,1.63168e-05,296.161,0.0,296.715,296.76,296.931,297.557,6.72415e-06,-4758110,14307400,-5175690,95284.7,2.22772e-06,-4394270,17575900,32307400,-0.00190263,0.000471208,0.13118,0.19252,0.269775,0.245667,-8.48803,68.30044,7_2019,-8.48803_68.30044,7_2019_-8.48803_68.30044
2019,8,-1.27464,0.536365,288.278,296.453,-0.000978612,-0.000280373,-0.000110979,0.0,0.181795,0.665726,4.35132,1.47302,-0.0168141,7.0408e-06,1.27852e-05,297.739,2.32831e-10,298.225,298.029,297.621,297.402,5.7891e-06,-3426010,15146600,-5291340,95353.6,1.24797e-06,-6318090,18511200,32997600,-0.00136996,0.000325833,0.114822,0.165558,0.234161,0.242691,-8.48803,68.30044,8_2019,-8.48803_68.30044,8_2019_-8.48803_68.30044
2019,9,-1.65246,0.326839,289.249,297.222,-0.000738459,-0.000327823,-0.000162514,0.0,0.182712,0.649597,4.28186,1.41809,-0.0181168,6.49691e-06,1.67042e-05,298.773,0.0,299.258,299.013,298.455,297.686,4.82798e-06,-3072970,15728100,-5018180,95200.5,1.66893e-06,-7497720,19244800,33824800,-0.0012288,0.000490195,0.115356,0.154129,0.209,0.239105,-8.48803,68.30044,9_2019,-8.48803_68.30044,9_2019_-8.48803_68.30044
2019,10,-1.25868,0.188577,292.946,296.09,-0.00147828,-0.000974577,-0.00094133,0.0,0.18727,0.673195,4.29272,1.42822,-0.00943326,0.000381395,0.000164196,296.588,0.0,297.21,297.34,297.676,297.89,4.20958e-06,-8488180,13859100,-2779340,94973.7,0.000377193,-2706030,17056800,35063700,-0.00339419,0.00651675,0.334244,0.313004,0.238129,0.236496,-8.48803,68.30044,10_2019,-8.48803_68.30044,10_2019_-8.48803_68.30044
2019,11,-1.28906,-0.138961,293.551,297.259,-0.00172608,-0.00114175,-0.000876823,0.0,0.19213,0.789932,4.38916,1.50452,-0.0114768,0.000125341,0.000139087,297.895,1.16415e-10,298.414,298.343,298.114,297.833,3.90783e-06,-9364630,16031500,-3212640,94837.1,0.00012143,-3393740,19843800,35281600,-0.00374466,0.00428255,0.286804,0.273605,0.254776,0.235107,-8.48803,68.30044,11_2019,-8.48803_68.30044,11_2019_-8.48803_68.30044
2019,12,-0.789032,-0.27037,294.522,297.514,-0.00195672,-0.00108555,-0.00113699,0.0,0.193627,0.799705,4.50061,1.59485,-0.00972394,0.000458099,0.000198156,298.062,0.0,298.619,298.558,298.407,298.042,3.73647e-06,-10451300,15939800,-2974550,94751.8,0.000454362,-2458360,19768000,35627000,-0.0041792,0.00706435,0.375305,0.370056,0.291534,0.234329,-8.48803,68.30044,12_2019,-8.48803_68.30044,12_2019_-8.48803_68.30044
2020,1,-0.856105,-0.492446,295.185,298.247,-0.002332,-0.00120905,-0.000955147,0.0,0.19086,0.799721,4.60315,1.67761,-0.00997186,0.000603914,0.000173256,298.751,0.0,299.295,299.213,298.949,298.337,2.71089e-05,-11244100,16231500,-2823600,94907.6,0.000576802,-2098510,20061300,36141200,-0.0044962,0.00700556,0.369675,0.375351,0.355515,0.241043,-8.48803,68.30044,1_2020,-8.48803_68.30044,1_2020_-8.48803_68.30044
2020,2,-0.885042,-0.381522,295.019,298.112,-0.0023855,-0.00121081,-0.00101426,0.0,0.190918,0.799721,4.64514,1.70862,-0.010017,0.000759035,0.000182509,298.59,0.0,299.127,299.033,298.813,298.551,0.000163872,-11530100,16707500,-2988260,94985.8,0.00059516,-2106220,20650400,35886000,-0.00461057,0.00659849,0.366257,0.373566,0.381699,0.272202,-8.48803,68.30044,2_2020,-8.48803_68.30044,2_2020_-8.48803_68.30044
2020,3,-0.197379,0.0888309,295.223,297.502,-0.00162813,-0.000803515,-0.00144851,0.0,0.188242,0.799896,4.66528,1.72546,-0.00766981,0.0024379,0.000266954,297.927,0.0,298.596,298.656,298.788,298.723,0.000518024,-9703490,14296100,-2600460,94960.4,0.00191988,-2057100,17607000,35940300,-0.00388016,0.011833,0.407425,0.411545,0.404205,0.315964,-8.48803,68.30044,3_2020,-8.48803_68.30044,3_2020_-8.48803_68.30044
2020,4,-0.202582,0.284834,294.368,296.626,-0.00160035,-0.000762727,-0.0011748,0.0,0.176136,0.799736,4.72449,1.77136,-0.00702596,0.00330801,0.000249133,297.004,0.0,297.653,297.78,298.111,298.585,0.00194992,-8847500,12834300,-2540560,95126.6,0.00135808,-1571630,15581600,35522900,-0.00353787,0.00913564,0.399765,0.402695,0.413498,0.371643,-8.48803,68.30044,4_2020,-8.48803_68.30044,4_2020_-8.48803_68.30044
2020,5,-0.235495,0.442553,292.106,295.877,-0.00220623,-0.000981646,-0.000334681,0.0,0.177598,0.752136,4.74438,1.78845,-0.00901331,0.00229852,6.69658e-05,296.111,0.0,296.714,296.859,297.31,298.133,0.00220256,-8809210,13939200,-3753220,95368.4,9.59486e-05,-1514850,16950300,33806600,-0.00352256,0.00157863,0.311859,0.333862,0.360321,0.384247,-8.48803,68.30044,5_2020,-8.48803_68.30044,5_2020_-8.48803_68.30044
2020,6,-0.347435,0.794878,289.115,295.775,-0.00165582,-0.000586469,-0.000108227,0.0,0.180178,0.649185,4.63867,1.70386,-0.013332,0.000957087,1.30683e-05,296.292,0.0,296.84,296.866,297.039,297.643,0.000955395,-5878160,14426000,-5042750,95404.2,1.68383e-06,-3520600,17595900,32515400,-0.00235051,0.000320254,0.1436,0.215179,0.284912,0.369171,-8.48803,68.30044,6_2020,-8.48803_68.30044,6_2020_-8.48803_68.30044
2020,7,-0.249492,0.880694,287.818,294.445,-0.00124428,-0.000614266,-0.000300425,0.0,0.185968,0.649185,4.46924,1.56897,-0.0134857,0.000475094,4.69685e-05,294.906,0.0,295.581,295.818,296.458,297.286,0.000468738,-5399150,14210500,-5120080,95404.2,6.34789e-06,-3860300,17456800,31748900,-0.00215897,0.00121758,0.169708,0.190659,0.249329,0.353653,-8.48803,68.30044,7_2020,-8.48803_68.30044,7_2020_-8.48803_68.30044
2020,8,-1.10668,0.443508,288.156,295.698,-0.00103745,-0.000371249,-0.00014102,0.0,0.181795,0.649849,4.35132,1.47302,-0.0155111,0.000267714,1.80751e-05,296.79,0.0,297.25,297.068,296.735,296.865,0.000266116,-3875550,14544000,-5067160,95365.8,1.60187e-06,-5494640,17775700,32747800,-0.00154972,0.000419267,0.119827,0.168427,0.229279,0.340317,-8.48803,68.30044,8_2020,-8.48803_68.30044,8_2020_-8.48803_68.30044
2020,9,-1.6133,0.311489,288.69,297.056,-0.000971643,-0.0002458,-0.000119962,0.0,0.182712,0.649589,4.28186,1.41809,-0.0183262,0.000160612,9.74536e-06,298.617,0.0,299.119,298.83,298.095,297.125,0.000159375,-3344580,16206700,-5374210,95276.5,1.22935e-06,-7328720,19829800,33371900,-0.00133741,0.000354516,0.111557,0.154968,0.21254,0.327866,-8.48803,68.30044,9_2020,-8.48803_68.30044,9_2020_-8.48803_68.30044
2020,10,-1.6746,0.149155,290.551,297.912,-0.00124589,-0.000701902,-0.00031282,0.0,0.18727,0.650871,4.29272,1.42822,-0.0184282,0.000107557,4.05908e-05,299.313,0.0,299.881,299.65,299.052,297.825,9.86829e-05,-5653330,18109800,-5226570,95142.4,8.87364e-06,-7119770,22280300,33914000,-0.00226061,0.00178033,0.167923,0.183777,0.199402,0.316101,-8.48803,68.30044,10_2020,-8.48803_68.30044,10_2020_-8.48803_68.30044
2020,11,-1.45047,-0.112972,293.004,297.41,-0.00136446,-0.000944504,-0.000820299,0.0,0.19213,0.678566,4.38916,1.50452,-0.0122031,0.000133783,0.000118613,298.211,0.0,298.749,298.702,298.616,298.257,6.82697e-05,-7825670,15348000,-3322470,95058.8,6.5513e-05,-4165820,18998400,35325300,-0.00312927,0.00397376,0.262314,0.239868,0.196655,0.30719,-8.48803,68.30044,11_2020,-8.48803_68.30044,11_2020_-8.48803_68.30044
2020,12,-1.6366,-0.641162,293.592,298.366,-0.0017265,-0.00124798,-0.000637858,0.0,0.193627,0.788399,4.50061,1.59485,-0.0140922,0.000140071,8.08984e-05,299.25,0.0,299.745,299.594,299.154,298.476,5.14314e-05,-9033720,17496800,-3661290,94942.1,8.86358e-05,-4707340,21699200,35511300,-0.00361233,0.00319228,0.231995,0.245819,0.202042,0.300201,-8.48803,68.30044,12_2020,-8.48803_68.30044,12_2020_-8.48803_68.30044
2021,1,-1.16516,-0.589143,293.538,298.095,-0.00223611,-0.00137645,-0.000611453,0.0,0.19086,0.799591,4.60315,1.67761,-0.0129313,0.000101507,0.000105768,298.723,0.0,299.23,299.164,299.017,298.756,3.97004e-05,-10563400,16986600,-3375480,94868.7,6.18026e-05,-3000890,20992600,35546800,-0.00422401,0.00390205,0.294601,0.300049,0.217361,0.293854,-8.48803,68.30044,1_2021,-8.48803_68.30044,1_2021_-8.48803_68.30044
2021,2,-1.10471,-0.513915,293.587,298.348,-0.0019432,-0.00111568,-0.000656691,0.0,0.190928,0.799583,4.6449,1.7085,-0.0125639,7.35633e-05,0.000103354,298.93,0.0,299.478,299.436,299.352,298.975,3.16985e-05,-9291900,15907400,-3539850,94871.2,4.18648e-05,-3067880,19661200,35481100,-0.00371557,0.00427051,0.28299,0.285339,0.221878,0.288269,-8.48803,68.30044,2_2021,-8.48803_68.30044,2_2021_-8.48803_68.30044
2021,3,-1.09559,-0.318638,293.118,298.584,-0.00170113,-0.00113492,-0.000720095,0.0,0.188238,0.79966,4.66528,1.72546,-0.0149553,8.93697e-05,0.00010623,299.573,0.0,300.155,300.077,299.798,299.189,2.55853e-05,-8893200,17726400,-3938400,94891.1,6.37807e-05,-4865940,21845300,35393900,-0.00355614,0.00380742,0.223312,0.230087,0.217148,0.282928,-8.48803,68.30044,3_2021,-8.48803_68.30044,3_2021_-8.48803_68.30044
2021,4,-0.0481882,0.361056,293.671,296.048,-0.00130505,-0.000655986,-0.00121941,4.65661e-10,0.176135,0.755142,4.72449,1.77136,-0.00667846,0.000674866,0.000266045,296.43,0.0,297.13,297.362,298.087,299.118,5.804e-05,-7953680,11465400,-2311430,95117.8,0.000616826,-1422400,13914700,35464000,-0.00318046,0.00775238,0.39119,0.382568,0.29921,0.280716,-8.48803,68.30044,4_2021,-8.48803_68.30044,4_2021_-8.48803_68.30044
2021,5,-0.187064,0.70735,290.528,295.686,-0.00216276,-0.000987051,-0.000261583,4.65661e-10,0.177608,0.664635,4.74438,1.78845,-0.0105846,4.03523e-05,4.04716e-05,295.769,0.0,296.406,296.61,297.23,298.408,3.27341e-05,-8531220,14519100,-4227230,95287.6,7.61449e-06,-1923960,17654300,33128800,-0.0034114,0.000759221,0.248962,0.293472,0.332794,0.287506,-8.48803,68.30044,5_2021,-8.48803_68.30044,5_2021_-8.48803_68.30044
2021,6,-0.632307,0.775402,288.15,295.336,-0.00142884,-0.00051394,-0.000128362,0.0,0.180178,0.649254,4.63867,1.70386,-0.0137545,3.28198e-05,1.64658e-05,295.903,0.0,296.485,296.596,296.928,297.776,3.09423e-05,-5179510,13969800,-5031970,95471.7,1.87755e-06,-3828830,17039100,32323200,-0.00207114,0.000378975,0.132874,0.200363,0.279587,0.285873,-8.48803,68.30044,6_2021,-8.48803_68.30044,6_2021_-8.48803_68.30044
2021,7,-0.60115,0.99695,286.583,295.144,-0.00105275,-0.000371786,-0.000158102,0.0,0.185968,0.649498,4.46924,1.56897,-0.0156529,2.76119e-05,2.41846e-05,295.871,0.0,296.467,296.571,296.808,297.369,2.56673e-05,-3957870,14356100,-5484770,95573.4,1.95205e-06,-4965850,17634700,31840900,-0.00158264,0.000479932,0.122345,0.170883,0.243042,0.281387,-8.48803,68.30044,7_2021,-8.48803_68.30044,7_2021_-8.48803_68.30044
2021,8,-1.30766,0.545088,287.952,295.993,-0.000851076,-0.000370169,-0.000160228,0.0,0.181795,0.649963,4.35132,1.47302,-0.0167933,2.23517e-05,1.91927e-05,297.188,0.0,297.648,297.438,297.095,297.152,2.06307e-05,-3454790,15169300,-5317620,95432.9,1.72108e-06,-6279530,18538300,32694800,-0.00138147,0.000469215,0.120422,0.158203,0.218231,0.276291,-8.48803,68.30044,8_2021,-8.48803_68.30044,8_2021_-8.48803_68.30044
2021,9,-1.7774,0.353323,288.847,296.836,-0.000686383,-0.000383978,-0.000190984,0.0,0.182713,0.654678,4.28186,1.41809,-0.0179382,1.79857e-05,1.38879e-05,298.237,0.0,298.742,298.582,298.13,297.391,1.60784e-05,-3154370,15490600,-5057360,95341.2,1.90735e-06,-7193280,18955300,33501100,-0.00126135,0.000572913,0.117935,0.151352,0.1996,0.270615,-8.48803,68.30044,9_2021,-8.48803_68.30044,9_2021_-8.48803_68.30044
2021,10,-1.98943,0.0583401,289.647,298.101,-0.000671833,-0.00033453,-0.000161924,0.0,0.18727,0.657638,4.29272,1.42822,-0.0203102,1.38581e-05,1.66893e-05,299.919,0.0,300.438,300.089,299.183,297.901,1.22897e-05,-2921660,17953200,-5546370,95161.4,1.56462e-06,-9296590,22090400,33886300,-0.00116829,0.000498104,0.11467,0.148376,0.185638,0.264587,-8.48803,68.30044,10_2021,-8.48803_68.30044,10_2021_-8.48803_68.30044
2021,11,-2.05171,-0.242929,290.775,299.252,-0.000658522,-0.000408662,-0.000285002,0.0,0.19213,0.661865,4.38916,1.50452,-0.0209577,1.43945e-05,3.18736e-05,301.151,0.0,301.737,301.403,300.419,298.675,9.11951e-06,-3381550,19054200,-5715070,95006.5,5.27501e-06,-9797050,23585000,34377700,-0.00135219,0.00135359,0.129089,0.147949,0.174576,0.257996,-8.48803,68.30044,11_2021,-8.48803_68.30044,11_2021_-8.48803_68.30044
2021,12,-1.73418,-0.245308,293.248,297.917,-0.00123124,-0.0012765,-0.000730669,0.0,0.193627,0.760651,4.50061,1.59485,-0.0139287,1.96397e-05,8.91536e-05,298.728,0.0,299.289,299.302,299.456,299.223,7.16373e-06,-8098610,16829000,-3631800,95057.8,1.24797e-05,-5107090,20869400,35276100,-0.00323841,0.00287134,0.244415,0.197433,0.169373,0.252838,-8.48803,68.30044,12_2021,-8.48803_68.30044,12_2021_-8.48803_68.30044
2022,1,-1.29705,-0.47462,293.089,298.766,-0.00120662,-0.000903278,-0.000730427,0.0,0.19086,0.799614,4.60315,1.67761,-0.0152013,5.12935e-05,0.000129715,299.74,0.0,300.361,300.303,300.141,299.475,5.69597e-06,-7103090,16389000,-3862430,94898.8,4.55976e-05,-5441030,20256100,35572800,-0.00284033,0.00476238,0.240295,0.228485,0.169434,0.247894,-8.48803,68.30044,1_2022,-8.48803_68.30044,1_2022_-8.48803_68.30044
2022,2,-0.441497,-0.325363,294.286,298.192,-0.00223581,-0.0012477,-0.000911939,0.0,0.190928,0.799622,4.6449,1.7085,-0.0110558,0.000354871,0.000190318,298.596,2.32831e-10,299.205,299.187,299.234,299.505,4.98071e-06,-10992100,16592100,-3270480,94823.9,0.00034989,-2316070,20506900,35605900,-0.00439544,0.00626702,0.359283,0.346466,0.227417,0.245026,-8.48803,68.30044,2_2022,-8.48803_68.30044,2_2022_-8.48803_68.30044
2022,3,-1.13094,-0.307588,293.431,298.705,-0.00218536,-0.00131891,-0.000704473,4.65661e-10,0.188238,0.799614,4.66528,1.72546,-0.0137237,7.89836e-05,0.000103518,299.287,0.0,299.845,299.81,299.681,299.486,4.54485e-06,-10525200,16957500,-3531430,94848.4,7.44499e-05,-2893400,20896000,35677500,-0.00420874,0.00338253,0.267303,0.272064,0.252792,0.24295,-8.48803,68.30044,3_2022,-8.48803_68.30044,3_2022_-8.48803_68.30044
2022,4,-0.639095,0.303964,293.376,297.505,-0.00171525,-0.00100275,-0.000832727,0.0,0.176137,0.799583,4.72449,1.77136,-0.0104045,0.000124015,0.000135347,297.882,0.0,298.488,298.632,299.093,299.505,4.1239e-06,-8879660,14080100,-3166120,94982.1,0.000119887,-2164040,17098100,35322400,-0.00355073,0.00401461,0.306976,0.302979,0.242813,0.240768,-8.48803,68.30044,4_2022,-8.48803_68.30044,4_2022_-8.48803_68.30044
2022,5,-0.444548,0.809501,290.452,297.067,-0.00169974,-0.000857156,-0.000153825,0.0,0.177597,0.671181,4.74438,1.78845,-0.0136596,6.18398e-06,1.7643e-05,297.579,0.0,298.124,298.147,298.292,299.064,3.80725e-06,-6778980,15262000,-4658890,95289.9,2.38419e-06,-3851110,18558100,33587000,-0.00271073,0.000470078,0.177048,0.235855,0.24675,0.238968,-8.48803,68.30044,5_2022,-8.48803_68.30044,5_2022_-8.48803_68.30044
2022,6,-0.350982,1.0131,287.709,295.732,-0.00084921,-0.000388022,-0.000161922,0.0,0.180178,0.653114,4.63867,1.70386,-0.0152261,5.1111e-06,2.06083e-05,296.604,1.16415e-10,297.281,297.542,298.118,298.752,3.31551e-06,-3499010,13867400,-5188130,95404.0,1.79559e-06,-5344880,16914900,32521400,-0.00139915,0.000472006,0.122269,0.167969,0.219254,0.236023,-8.48803,68.30044,6_2022,-8.48803_68.30044,6_2022_-8.48803_68.30044
2022,7,-0.824074,0.825483,287.698,294.659,-0.000515727,-0.000402038,-0.000229685,0.0,0.185968,0.649551,4.46924,1.56897,-0.0136424,5.21541e-06,2.72542e-05,295.529,0.0,296.095,296.318,296.972,298.223,2.89083e-06,-2869540,12342000,-4576290,95538.5,2.33203e-06,-5012250,15162100,32608300,-0.00114745,0.000686427,0.127533,0.155136,0.201004,0.233215,-8.48803,68.30044,7_2022,-8.48803_68.30044,7_2022_-8.48803_68.30044
2022,8,-1.41077,0.551784,287.492,295.443,-0.000489383,-0.000448932,-0.000176835,0.0,0.181795,0.649811,4.35132,1.47302,-0.0167562,4.15742e-06,1.78367e-05,296.656,0.0,297.168,297.151,297.217,297.739,2.49594e-06,-2788770,14488000,-5124390,95399.5,1.66148e-06,-6562640,17706600,32616800,-0.00111515,0.000519289,0.125458,0.150696,0.18779,0.230316,-8.48803,68.30044,8_2022,-8.48803_68.30044,8_2022_-8.48803_68.30044
2022,9,-1.76742,0.399128,287.989,296.448,-0.000254071,-0.000198611,-0.00010282,0.0,0.182712,0.649696,4.28186,1.41809,-0.0099526,2.03028e-06,1.32173e-05,297.969,0.0,298.451,298.293,297.919,297.676,1.10269e-06,-1389200,9618750,-2615510,95362.0,9.27597e-07,-4920840,11769400,17321500,-0.000555502,0.000307044,0.115921,0.147888,0.176956,0.227051,-8.48803,68.30044,9_2022,-8.48803_68.30044,9_2022_-8.48803_68.30044
2022,10,-2.18694,0.121113,287.965,297.561,-0.000259184,-0.000122744,-6.02144e-05,0.0,0.18727,0.649742,4.29272,1.42822,-0.0119292,1.43237e-06,8.40425e-06,299.49,0.0,300.003,299.672,298.907,297.974,9.14559e-07,-1105710,11372700,-3052520,95268.6,5.17815e-07,-6344050,13993300,17302000,-0.000442143,0.00017621,0.109619,0.146194,0.168411,0.223434,-8.48803,68.30044,10_2022,-8.48803_68.30044,10_2022_-8.48803_68.30044
2022,11,-2.14338,-0.35929,291.565,298.223,-0.000279298,-0.000491687,-0.000279602,0.0,0.19213,0.659241,4.38916,1.50452,-0.0100143,3.36021e-06,5.39273e-05,299.726,0.0,300.295,300.182,299.754,298.555,7.45058e-07,-2627310,11136600,-2347100,95056.8,2.61515e-06,-5487290,13784800,18150000,-0.00105059,0.000841795,0.15538,0.146759,0.161957,0.219604,-8.48803,68.30044,11_2022,-8.48803_68.30044,11_2022_-8.48803_68.30044
2022,12,-1.70942,-0.493523,292.701,298.324,-0.000387273,-0.00054865,-0.000458099,0.0,0.193627,0.775375,4.50061,1.59485,-0.00858491,1.05649e-05,0.000113249,299.463,0.0,300.046,299.986,299.808,299.026,6.22123e-07,-3486170,10346100,-2035590,94955.0,9.9428e-06,-4280840,12831500,18388500,-0.00139402,0.00194476,0.215042,0.189743,0.159515,0.216278,-8.48803,68.30044,12_2022,-8.48803_68.30044,12_2022_-8.48803_68.30044
2023,1,-1.47636,-0.608145,292.629,298.547,-0.00104346,-0.000839173,-0.000279269,0.0,0.19086,0.799553,4.60315,1.67761,-0.00917784,5.87851e-06,7.44313e-05,299.458,0.0,299.929,299.742,299.346,299.182,5.43892e-07,-5406480,11754700,-2195220,94961.8,5.33089e-06,-3522600,14527400,18221600,-0.0021619,0.00104044,0.233932,0.237335,0.171951,0.213806,-8.48803,68.30044,1_2023,-8.48803_68.30044,1_2023_-8.48803_68.30044
2023,2,-1.48095,-0.625638,292.488,298.875,-0.000939609,-0.000649144,-0.000301568,0.0,0.190928,0.799538,4.6449,1.7085,-0.00922578,8.80286e-06,7.66367e-05,299.956,0.0,300.509,300.351,299.963,299.386,4.76837e-07,-4727320,11244900,-2137190,94935.1,8.32416e-06,-3792210,13898400,18397000,-0.00189032,0.0014211,0.221298,0.238571,0.172226,0.211288,-8.48803,68.30044,2_2023,-8.48803_68.30044,2_2023_-8.48803_68.30044
2023,3,-1.29946,-0.398435,292.639,298.817,-0.000546336,-0.000365271,-0.000355957,0.0,0.188238,0.799568,4.66528,1.72546,-0.0089516,0.000165358,9.16123e-05,300.251,0.0,300.966,300.945,300.834,299.83,4.02331e-07,-3169930,10591000,-2176110,94902.0,0.000164956,-4684740,13053200,18452900,-0.00126756,0.00259162,0.205627,0.204224,0.17009,0.20816,-8.48803,68.30044,3_2023,-8.48803_68.30044,3_2023_-8.48803_68.30044
